Responsibility Key,Responsibility,Requirement Key,Requirement,bert_score_precision,soft_similarity,word_movers_distance,deberta_entailment_score,bert_score_precision_cat,soft_similarity_cat,word_movers_distance_cat,deberta_entailment_score_cat
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",1.down_to_earth.6,"Ability to manage multiple priorities, including project work and department responsibilities",0.8504290580749512,0.3559953570365906,5.0990195135927845,0.7680377960205078,High,Medium,Medium,High
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",1.down_to_earth.7,Advanced proficiency with Microsoft PowerPoint and Excel,0.8148586750030518,0.1477234959602356,4.898979485566356,0.0011736013693735003,Medium,Low,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",1.down_to_earth.8,Insurance or financial services industry experience a plus (not required),0.7952914237976074,0.17699934542179108,5.0990195135927845,0.0009796810336411,Medium,Low,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",1.down_to_earth.9,Ability to independently navigate and decipher an ambiguous environment,0.8273080587387085,0.09625504910945892,5.0,0.12763211131095886,Medium,Low,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",1.down_to_earth.10,Excited about contributing to a dynamic and high-performing team culture,0.8420165777206421,0.3024216890335083,4.69041575982343,0.0006410229834727943,Medium,Medium,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",2.other.0,Insurance or financial services industry experience a plus (not required),0.7952914237976074,0.17699934542179108,5.0990195135927845,0.0009796810336411,Medium,Low,Medium,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",0.pie_in_the_sky.0,Top-tier strategy consulting experience,0.8275130987167358,0.28397074341773987,3.605551275463989,0.05565335974097252,Medium,Medium,High,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",0.pie_in_the_sky.1,"Motivated by high impact, high visibility work",0.8281072378158569,0.08675897121429443,4.123105625617661,0.005761371459811926,Medium,Low,Medium,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",1.down_to_earth.0,"Bachelor's degree and MBA degree required, as well as demonstrated record of success",0.8214617967605591,0.15400466322898865,4.358898943540674,0.0003335815272293985,Medium,Low,Medium,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",1.down_to_earth.1,3-5 years of work experience preferred,0.8242060542106628,0.28977760672569275,3.605551275463989,0.0009119011810980737,Medium,Medium,High,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",1.down_to_earth.2,Strong critical thinking skills with ability to elevate thinking and apply judgment to how components fit into the broader picture,0.8281433582305908,-0.01978006772696972,4.898979485566356,0.08168601989746094,Medium,Low,Medium,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",1.down_to_earth.3,Ability to leverage experience and analysis to gain support and influence others,0.8367522358894348,0.14693963527679443,4.0,0.01827300526201725,Medium,Low,High,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",1.down_to_earth.4,"Strong quantitative, analytical, and written and oral communication skills",0.8200644850730896,0.10957711935043335,4.0,0.02274256758391857,Medium,Low,High,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",1.down_to_earth.5,"Strong leadership skills and ability to work independently and as a member of a team, and coach junior team members",0.830533504486084,0.010320257395505905,4.795831523312719,0.012192647904157639,Medium,Low,Medium,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",1.down_to_earth.6,"Ability to manage multiple priorities, including project work and department responsibilities",0.8330037593841553,0.15534475445747375,4.242640687119285,0.2776588797569275,Medium,Low,Medium,Medium
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",1.down_to_earth.7,Advanced proficiency with Microsoft PowerPoint and Excel,0.8204445242881775,0.1627916544675827,3.7416573867739413,0.0018945052288472652,Medium,Low,High,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",1.down_to_earth.8,Insurance or financial services industry experience a plus (not required),0.7996588945388794,0.32554012537002563,3.7416573867739413,0.004417748656123877,Medium,Medium,High,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",1.down_to_earth.9,Ability to independently navigate and decipher an ambiguous environment,0.8340080976486206,-0.050438106060028076,3.872983346207417,0.2231328785419464,Medium,Low,High,Medium
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",1.down_to_earth.10,Excited about contributing to a dynamic and high-performing team culture,0.8314049243927002,0.04846327006816864,4.0,0.04477262124419212,Medium,Low,High,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",2.other.0,Insurance or financial services industry experience a plus (not required),0.7996588945388794,0.32554012537002563,3.7416573867739413,0.004417748656123877,Medium,Medium,High,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,0.pie_in_the_sky.0,Top-tier strategy consulting experience,0.8642200231552124,0.17433345317840576,3.605551275463989,0.017869669944047928,High,Low,High,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,0.pie_in_the_sky.1,"Motivated by high impact, high visibility work",0.8639550805091858,0.17680241167545319,4.123105625617661,0.01119548361748457,High,Low,Medium,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,1.down_to_earth.0,"Bachelor's degree and MBA degree required, as well as demonstrated record of success",0.8572280406951904,0.0831993818283081,4.358898943540674,0.00023512607731390744,High,Low,Medium,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,1.down_to_earth.1,3-5 years of work experience preferred,0.8574679493904114,0.14552132785320282,3.605551275463989,0.001625366392545402,High,Low,High,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,1.down_to_earth.2,Strong critical thinking skills with ability to elevate thinking and apply judgment to how components fit into the broader picture,0.8560957312583923,0.0880998969078064,4.69041575982343,0.020887864753603935,High,Low,Medium,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,1.down_to_earth.3,Ability to leverage experience and analysis to gain support and influence others,0.8663373589515686,0.12384013086557388,4.0,0.09470299631357193,High,Low,High,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,1.down_to_earth.4,"Strong quantitative, analytical, and written and oral communication skills",0.8518680930137634,0.05475655198097229,4.0,0.005333819892257452,High,Low,High,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,1.down_to_earth.5,"Strong leadership skills and ability to work independently and as a member of a team, and coach junior team members",0.8657000064849854,0.025778625160455704,4.795831523312719,0.0026307678781449795,High,Low,Medium,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,1.down_to_earth.6,"Ability to manage multiple priorities, including project work and department responsibilities",0.8811475038528442,0.24373283982276917,4.242640687119285,0.24811388552188873,High,Medium,Medium,Medium
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,1.down_to_earth.7,Advanced proficiency with Microsoft PowerPoint and Excel,0.8522639274597168,0.22223475575447083,3.7416573867739413,0.0013342977035790682,High,Medium,High,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,1.down_to_earth.8,Insurance or financial services industry experience a plus (not required),0.8212213516235352,0.14397835731506348,4.0,0.00143367366399616,Medium,Low,High,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,1.down_to_earth.9,Ability to independently navigate and decipher an ambiguous environment,0.8658884763717651,0.039016760885715485,3.872983346207417,0.14103446900844574,High,Low,High,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,1.down_to_earth.10,Excited about contributing to a dynamic and high-performing team culture,0.8811341524124146,0.13067632913589478,4.0,0.0006694997427985072,High,Low,High,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,2.other.0,Insurance or financial services industry experience a plus (not required),0.8212213516235352,0.14397835731506348,4.0,0.00143367366399616,Medium,Low,High,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,0.pie_in_the_sky.0,Top-tier strategy consulting experience,0.8374741077423096,0.30173948407173157,3.7416573867739413,0.009604791179299355,Medium,Medium,High,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,0.pie_in_the_sky.1,"Motivated by high impact, high visibility work",0.8426389694213867,0.14814193546772003,4.242640687119285,0.0006173189030960202,Medium,Low,Medium,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,1.down_to_earth.0,"Bachelor's degree and MBA degree required, as well as demonstrated record of success",0.8308290243148804,0.23312893509864807,4.47213595499958,0.0001359611051157117,Medium,Medium,Medium,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,1.down_to_earth.1,3-5 years of work experience preferred,0.8425462245941162,0.21986475586891174,3.7416573867739413,0.0006542246555909514,Medium,Medium,High,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,1.down_to_earth.2,Strong critical thinking skills with ability to elevate thinking and apply judgment to how components fit into the broader picture,0.8304804563522339,0.09011673927307129,5.0,0.019065728411078453,Medium,Low,Medium,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,1.down_to_earth.3,Ability to leverage experience and analysis to gain support and influence others,0.8461484313011169,0.27901679277420044,4.123105625617661,0.008747169747948647,Medium,Medium,Medium,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,1.down_to_earth.4,"Strong quantitative, analytical, and written and oral communication skills",0.825646698474884,0.12674318253993988,4.123105625617661,0.004542449023574591,Medium,Low,Medium,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,1.down_to_earth.5,"Strong leadership skills and ability to work independently and as a member of a team, and coach junior team members",0.8323502540588379,0.1887734830379486,4.898979485566356,0.0016880716430023313,Medium,Low,Medium,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,1.down_to_earth.6,"Ability to manage multiple priorities, including project work and department responsibilities",0.836376428604126,0.19992825388908386,4.358898943540674,0.006628132425248623,Medium,Low,Medium,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,1.down_to_earth.7,Advanced proficiency with Microsoft PowerPoint and Excel,0.8197956085205078,0.2123481035232544,3.872983346207417,0.0013606203719973564,Medium,Medium,High,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,1.down_to_earth.8,Insurance or financial services industry experience a plus (not required),0.8056327700614929,0.052468881011009216,4.123105625617661,0.0008094233344309032,Medium,Low,Medium,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,1.down_to_earth.9,Ability to independently navigate and decipher an ambiguous environment,0.8317614793777466,-0.027012821286916733,4.0,0.06216106563806534,Medium,Low,High,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,1.down_to_earth.10,Excited about contributing to a dynamic and high-performing team culture,0.8466681241989136,0.2177603840827942,4.123105625617661,0.000497679749969393,Medium,Medium,Medium,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,2.other.0,Insurance or financial services industry experience a plus (not required),0.8056327700614929,0.052468881011009216,4.123105625617661,0.0008094233344309032,Medium,Low,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,0.pie_in_the_sky.0,Top-tier strategy consulting experience,0.8461703658103943,0.37525978684425354,3.7416573867739413,0.02078450471162796,Medium,Medium,High,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,0.pie_in_the_sky.1,"Motivated by high impact, high visibility work",0.8377709984779358,0.06624340265989304,4.47213595499958,0.017621831968426704,Medium,Low,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,1.down_to_earth.0,"Bachelor's degree and MBA degree required, as well as demonstrated record of success",0.8301792144775391,0.0793980211019516,4.69041575982343,0.00029233668465167284,Medium,Low,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,1.down_to_earth.1,3-5 years of work experience preferred,0.8293280601501465,0.13971880078315735,4.0,0.0007179866661317647,Medium,Low,High,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,1.down_to_earth.2,Strong critical thinking skills with ability to elevate thinking and apply judgment to how components fit into the broader picture,0.8327922224998474,0.08338972181081772,5.196152422706632,0.08061156421899796,Medium,Low,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,1.down_to_earth.3,Ability to leverage experience and analysis to gain support and influence others,0.8457615375518799,0.2843186855316162,4.123105625617661,0.138204887509346,Medium,Medium,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,1.down_to_earth.4,"Strong quantitative, analytical, and written and oral communication skills",0.8284702301025391,0.0873791053891182,4.358898943540674,0.012887603603303432,Medium,Low,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,1.down_to_earth.5,"Strong leadership skills and ability to work independently and as a member of a team, and coach junior team members",0.8350381851196289,0.09337693452835083,5.0990195135927845,0.006477590184658766,Medium,Low,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,1.down_to_earth.6,"Ability to manage multiple priorities, including project work and department responsibilities",0.843953549861908,0.029632236808538437,4.58257569495584,0.08890125155448914,Medium,Low,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,1.down_to_earth.7,Advanced proficiency with Microsoft PowerPoint and Excel,0.8294842839241028,0.09509006142616272,4.123105625617661,0.011142667382955551,Medium,Low,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,1.down_to_earth.8,Insurance or financial services industry experience a plus (not required),0.8075624108314514,0.2815982699394226,4.123105625617661,0.002799244597554207,Medium,Medium,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,1.down_to_earth.9,Ability to independently navigate and decipher an ambiguous environment,0.8370840549468994,0.011545399203896523,4.242640687119285,0.1692265421152115,Medium,Low,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,1.down_to_earth.10,Excited about contributing to a dynamic and high-performing team culture,0.850394606590271,0.12804093956947327,4.358898943540674,0.007018799427896738,High,Low,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,2.other.0,Insurance or financial services industry experience a plus (not required),0.8075624108314514,0.2815982699394226,4.123105625617661,0.002799244597554207,Medium,Medium,Medium,Low
